time,buy_price,sell_price,solar_production,consumption,battery_action,grid_action,battery_soc,buying_cost,selling_revenue,income,cum_income,consumption_cost,cum_consumption_cost,cum_solar_earn
2024-01-01 00:00:00,0.376,0.057,0.0,1.3686933131578,-0.948438931068825,0.4202543820889751,13.5,0.15801564766545464,0.0,-0.15801564766545464,-0.15801564766545464,0.5146286857473328,0.5146286857473328,0.35661303808187816
2024-01-01 01:00:00,0.376,0.057,0.0,1.1740268740002,-0.948438890545763,0.22558798345443679,12.501643230453869,0.08482108177886823,0.0,-0.08482108177886823,-0.24283672944432289,0.44143410462407523,0.9560627903714081,0.7132260609270852
2024-01-01 02:00:00,0.376,0.058,0.0,1.1010330342527,-0.9484399614575051,0.1525930727951948,11.503286503563592,0.05737499537099324,0.0,-0.05737499537099324,-0.3002117248153161,0.41398842087901516,1.3700512112504233,1.0698394864351073
2024-01-01 03:00:00,0.376,0.057,0.0,1.0774157972823,-0.948439207927306,0.12897658935499376,10.504928649397797,0.048495197597477654,0.0,-0.048495197597477654,-0.3487069224127938,0.4051083397781448,1.775159551028568,1.4264526286157744
2024-01-01 04:00:00,0.376,0.056,0.0,1.0816065428219002,-0.9484399251706771,0.13316661765122317,9.506571588421686,0.050070648236859916,0.0,-0.050070648236859916,-0.3987775706496537,0.4066840601010345,2.1818436111296027,1.783066040479949
2024-01-01 05:00:00,0.376,0.056,0.0,1.1815070332945,-0.9484388076626186,0.23306822563188104,8.508213772452551,0.08763365283758727,0.0,-0.08763365283758727,-0.486411223487241,0.44424664451873197,2.6260902556483345,2.1396790321610935
2024-01-01 06:00:00,0.394,0.061,0.0,1.570684395106,-1.5277080162201084,0.04297637888589159,7.5098571328076895,0.01693269328104129,0.0,-0.01693269328104129,-0.5033439167682823,0.6188496516717641,3.2449399073200986,2.7415959905518164
2024-01-01 07:00:00,0.394,0.064,1.6686978074176204,2.1801599133226004,-0.23440187597392229,0.27706022993105756,5.901743431523364,0.10916173059283668,0.0,-0.10916173059283668,-0.612505647361119,0.8589830058491046,4.103922913169203,3.491417265808084
2024-01-01 08:00:00,0.394,0.063,1.5251290447155372,2.0774602040151997,-0.24225438149176293,0.3100767778078995,5.65500461470871,0.12217025045631241,0.0,-0.12217025045631241,-0.7346758978174315,0.8185193203819887,4.922442233551192,4.187766335733761
2024-01-01 09:00:00,0.394,0.06,5.899341530301287,1.8107941223002,4.01264955762625,-0.0758978503748378,5.400000002612117,0.0,0.004553871022490268,0.004553871022490268,-0.7301220267949412,0.7134528841862788,5.635895117737471,4.90577309094253
2024-01-01 10:00:00,0.376,0.059,4.589374176858392,1.8317527673006002,2.6404648271412468,-0.11715658241654563,9.212017082357054,0.0,0.0069122383625761915,0.0069122383625761915,-0.723209788432365,0.6887390405050257,6.324634158242497,5.601424369810132
2024-01-01 11:00:00,0.376,0.058,7.372319068976589,1.8349822149988997,5.537333515453694,-3.3385239959684765e-06,11.720458668141237,0.0,1.9363439176617165e-07,1.9363439176617165e-07,-0.7232095947979733,0.6899533128395863,7.014587471082083,6.29137787628411
2024-01-01 12:00:00,0.376,0.056,4.655733677157668,1.7693604130902,2.876964109961416,-0.009409154106052581,16.980925507822246,0.0,0.0005269126299389446,0.0005269126299389446,-0.7226826821680343,0.6652795153219152,7.679866986403998,6.957184304235964
2024-01-01 13:00:00,0.376,0.056,6.509679112703121,1.7114921001586,4.6777873917823625,-0.12039962076215756,19.714041412285592,0.0,0.006742378762680823,0.006742378762680823,-0.7159403034053535,0.6435210296596336,8.323388016063632,7.607447712658278
2024-01-01 14:00:00,0.394,0.056,3.1741910847863912,1.6921176931404998,1.361334516024027,-0.1207388756218643,24.157939434478838,0.0,0.006761377034824401,0.006761377034824401,-0.7091789263705292,0.666694371097357,8.990082387160989,8.28090346079046
2024-01-01 15:00:00,0.394,0.057,3.577977145372515,1.8004295275031998,1.630308194108095,-0.14723942376122007,25.451207224701662,0.0,0.008392647154389544,0.008392647154389544,-0.7007862792161396,0.7093692338362607,9.69945162099725,8.99866534178111
2024-01-01 16:00:00,0.456,0.066,0.6404598721356891,2.2616004867201998,-1.5924896263860429,0.02865098819846786,27.0,0.013064850618501345,0.0,-0.013064850618501345,-0.7138511298346409,1.031289821944411,10.73074144294166,10.01689031310702
2024-01-01 17:00:00,0.456,0.07,0.0,3.1239154188569,-2.989688120468663,0.1342272983882375,25.323695130119955,0.0612076480650363,0.0,-0.0612076480650363,-0.7750587778996773,1.4245054309987464,12.155246873940406,11.38018809604073
2024-01-01 18:00:00,0.456,0.072,0.0,3.6049872215974,-3.5558142159186077,0.04917300567879231,22.176655003310835,0.022422890589529294,0.0,-0.022422890589529294,-0.7974816684892065,1.6438741730484143,13.799121046988821,13.001639378499615
2024-01-01 19:00:00,0.456,0.073,0.0,3.52852043003605,-3.504656730802592,0.023863699233458158,18.43369267076493,0.01088184685045692,0.0,-0.01088184685045692,-0.8083635153396634,1.609005316096439,15.40812636308526,14.599762847745597
2024-01-01 20:00:00,0.456,0.072,0.0,3.2794173866775997,-3.2489318498074864,0.03048553687011335,14.744580322551675,0.013901404812771688,0.0,-0.013901404812771688,-0.8222649201524351,1.4954143283249854,16.903540691410246,16.08127577125781
2024-01-01 21:00:00,0.394,0.07,0.0,3.0139232928779,-2.1108376478490367,0.9030856450288636,11.324652059596426,0.35581574414137224,0.0,-0.35581574414137224,-1.1780806642938073,1.1874857773938925,18.091026468804138,16.91294580451033
2024-01-01 22:00:00,0.394,0.063,0.0,2.4633502985829,-2.110837208929643,0.3525130896532562,9.102717693439544,0.13889015732338295,0.0,-0.13889015732338295,-1.3169708216171903,0.9705600176416626,19.0615864864458,17.74461566482861
2024-01-01 23:00:00,0.394,0.058,0.0,1.9026612910202,-1.4067446087863935,0.4959166822338066,6.880783789303077,0.1953911728001198,0.0,-0.1953911728001198,-1.5123619944173101,0.7496485486619588,19.81123503510776,18.29887304069045
2024-01-02 00:00:00,0.376,0.057,0.0,1.3477422801099002,9.915202671672331e-09,1.3477422900251028,5.399999990580557,0.5067511010494387,0.0,-0.5067511010494387,-2.0191130954667487,0.5067510973213225,20.317986132429084,18.298873036962334
2024-01-02 01:00:00,0.376,0.057,0.0,1.1497671108804,0.0011164979159036252,1.1508836087963035,5.3999999999999995,0.4327322369074101,0.0,-0.4327322369074101,-2.451845332374159,0.4323124336910304,20.750298566120115,18.298453233745956
2024-01-02 02:00:00,0.376,0.058,0.0,1.0681672109282,0.0014119434476792619,1.0695791543758795,5.401060673020108,0.40216176204533066,0.0,-0.40216176204533066,-2.8540070944194897,0.40163087130900327,21.151929437429118,18.297922343009628
2024-01-02 03:00:00,0.376,0.057,0.0,1.0497930971755,0.005666178192397907,1.055459275367898,5.402402019295404,0.39685268753832964,0.0,-0.39685268753832964,-3.2508597819578195,0.394722204537988,21.546651641967106,18.295791860009288
2024-01-02 04:00:00,0.376,0.056,0.0,1.0490186227801002,-0.00562103371159262,1.0433975890685077,5.407784888578182,0.39231749348975886,0.0,-0.39231749348975886,-3.643177275447578,0.3944310021653177,21.941082644132422,18.297905368684845
2024-01-02 05:00:00,0.376,0.056,0.0,1.1440332881097,4.1269508843827756e-07,1.1440337008047883,5.401868010987032,0.4301566715026004,0.0,-0.4301566715026004,-4.073333946950179,0.4301565163292472,22.37123916046167,18.29790521351149
2024-01-02 06:00:00,0.394,0.061,0.0,1.5250204604117,-0.0017723873584968059,1.523248073053203,5.4018684030473665,0.600159740782962,0.0,-0.600159740782962,-4.67349368773314,0.6008580614022098,22.97209722186388,18.29860353413074
2024-01-02 07:00:00,0.394,0.064,0.5567157652800792,2.0506734889603,-2.5955035380881303e-06,1.4939551281766827,5.400002732143686,0.588618320501613,0.0,-0.588618320501613,-5.2621120082347534,0.8079653546503582,23.78006257651424,18.51795056827949
2024-01-02 08:00:00,0.394,0.063,4.265873348120995,1.9468990987923,1.6527763811044667e-15,-2.3189742493286936,5.400000000034699,0.0,0.1460953777077077,0.1460953777077077,-5.116016630527046,0.7670782449241662,24.547140821438408,19.431124190911362
2024-01-02 09:00:00,0.394,0.06,6.007827583192754,1.6414741036737,2.113760571166722,-2.2525929083523324,5.400000000034701,0.0,0.13515557450113994,0.13515557450113994,-4.980861056025906,0.6467407968474378,25.193881618285847,20.213020562259942
2024-01-02 10:00:00,0.376,0.059,6.951031563581391,1.6424826997968998,3.468175266715591,-1.8403735970689001,7.408072542643087,0.0,0.1085820422270651,0.1085820422270651,-4.872279013798841,0.6175734951236344,25.81145511340948,20.939176099610638
2024-01-02 11:00:00,0.376,0.058,7.326263974737785,1.6441936764206,3.5143694381367565,-2.167700860180428,10.702839046022898,0.0,0.12572664989046484,0.12572664989046484,-4.746552363908376,0.6182168223341455,26.429671935743624,21.68311957183525
2024-01-02 12:00:00,0.376,0.056,4.683757505599722,1.6145017989806,3.069255077532051,-6.290870709284699e-07,14.041490012252817,0.0,3.5228875971994316e-08,3.5228875971994316e-08,-4.7465523286795,0.6070526764167057,27.03672461216033,22.290172283480832
2024-01-02 13:00:00,0.376,0.056,6.548607073524733,1.5689967893026,4.979610081837994,-2.0238413786011123e-07,16.957282335908264,0.0,1.1333511720166229e-08,1.1333511720166229e-08,-4.746552317345988,0.5899427927777776,27.626667404938107,22.88011508759212
2024-01-02 14:00:00,0.394,0.056,5.399131520401209,1.5693874931821998,3.6932190517235113,-0.1365249754954978,21.687911913654357,0.0,0.007645398627747877,0.007645398627747877,-4.73890691871824,0.6183386723137868,28.245006077251894,23.506099158533655
2024-01-02 15:00:00,0.394,0.057,3.5953848882165205,1.6938972225415,1.8984526181104933,-0.0030350475645272304,25.196470012791693,0.0,0.00017299771117805214,0.00017299771117805214,-4.7387339210070625,0.6673955056813511,28.912401582933246,24.17366766192618
2024-01-02 16:00:00,0.456,0.066,0.639734549517189,2.1522753172822,-1.512539630349291,1.137415719870322e-06,26.99999999999666,5.186615682608668e-07,0.0,-5.186615682608668e-07,-4.73873443966863,0.9814375446806832,29.89383912761393,25.1551046879453
2024-01-02 17:00:00,0.456,0.07,0.0,2.9980715394056303,-2.9962413270009653,0.0018302124046645897,25.407853020681618,0.0008345768565270529,0.0,-0.0008345768565270529,-4.739569016525158,1.3671206219689676,31.2609597495829,26.521390733057743
2024-01-02 18:00:00,0.456,0.072,0.0,3.509881392678,-3.509138454188319,0.0007429384896809362,22.253914781733233,0.0003387799512945069,0.0,-0.0003387799512945069,-4.739907796476452,1.600505915061168,32.861465664644065,28.121557868167613
2024-01-02 19:00:00,0.456,0.073,0.0,3.4420709477210005,-3.4418947049264146,0.00017624279458615304,18.560084829956054,8.03667143312858e-05,0.0,-8.03667143312858e-05,-4.739988163190784,1.5695843521607764,34.43105001680484,29.691061853614055
2024-01-02 20:00:00,0.456,0.072,0.0,3.20143338384182,-3.2010562405300074,0.0003771433118125187,14.937037772138776,0.00017197735018650853,0.0,-0.00017197735018650853,-4.74016014054097,1.45985362303187,35.89090363983671,31.150743499295736
2024-01-02 21:00:00,0.394,0.07,0.0,2.9397328336792006,-1.8440523787556766,1.095680454923524,11.567504887370347,0.43169809923986846,0.0,-0.43169809923986846,-5.171858239780839,1.158254736469605,37.049158376306316,31.877300136525477
2024-01-02 22:00:00,0.394,0.063,0.0,2.4195388340751,-2.1205017292293844,0.29903710484571544,9.626397120259108,0.1178206193092119,0.0,-0.1178206193092119,-5.289678859090051,0.9532983006255894,38.00245667693191,32.712777817841854
2024-01-02 23:00:00,0.394,0.058,0.0,1.8996641007509,-1.8945755350878035,0.005088565663096453,7.394290036859756,0.0020048948712600026,0.0,-0.0020048948712600026,-5.291683753961311,0.7484676556958547,38.75092433262776,33.45924057866645
2024-01-03 00:00:00,0.376,0.057,0.0,1.3874625254916002,7.98976552632544e-06,1.3874705152571265,5.3999999999252255,0.5216889137366796,0.0,-0.5216889137366796,-5.81337266769799,0.5216859095848417,39.2726102422126,33.45923757451461
2024-01-03 01:00:00,0.376,0.057,0.0,1.2028060098241,1.342021281687346e-06,1.2028073518453817,5.400007590202476,0.4522555642938635,0.0,-0.4522555642938635,-6.265628231991854,0.4522550596938616,39.72486530190646,33.45923706991461
2024-01-03 02:00:00,0.376,0.058,0.0,1.1365281656166,-6.00984747538942e-07,1.1365275646318527,5.400008865122693,0.4273343643015766,0.0,-0.4273343643015766,-6.69296259629343,0.42733459027184156,40.1521998921783,33.459237295884876
2024-01-03 03:00:00,0.376,0.057,0.0,1.1257588040254,0.0001535725447898279,1.1259123765701902,5.40000823250717,0.4233430535903915,0.0,-0.4233430535903915,-7.116305649883822,0.42328531031355043,40.575485202491855,33.459179552608035
2024-01-03 04:00:00,0.376,0.056,0.0,1.1311120913939,9.500892386421361e-06,1.1311215922862863,5.40015412642472,0.4253017186996436,0.0,-0.4253017186996436,-7.541607368583466,0.42529814636410634,41.00078334885596,33.4591759802725
2024-01-03 05:00:00,0.376,0.056,0.0,1.235871539708,1.4804266879473225e-06,1.2358730201346881,5.400163152272487,0.46468825557064275,0.0,-0.46468825557064275,-8.00629562415411,0.464687698930208,41.46547104778617,33.45917542363206
2024-01-03 06:00:00,0.394,0.061,0.0,1.6180396245823,0.00032767252310164836,1.6183672971054017,5.400164558677841,0.6376367150595283,0.0,-0.6376367150595283,-8.643932339213638,0.6375076120854263,42.102978659871596,33.45904632065796
2024-01-03 07:00:00,0.394,0.064,0.43381927561244393,2.1293561288434,-0.00019887107717719347,1.695337982153779,5.400475847574787,0.667963164968589,0.0,-0.667963164968589,-9.311895504182226,0.8389663147642996,42.941944974635895,33.63004947045367
2024-01-03 08:00:00,0.394,0.063,1.7554924338027122,1.9928490192948998,-0.00025294832368477627,0.23710363716850288,5.400266509598811,0.09341883304439014,0.0,-0.09341883304439014,-9.405314337226617,0.7851825136021905,43.72712748823808,34.32181315101147
2024-01-03 09:00:00,0.394,0.06,5.77371842913157,1.672212481558,2.728476199583363,-1.3730297479902074,5.400000248205459,0.0,0.08238178487941245,0.08238178487941245,-9.322932552347204,0.658851717733852,44.385979205971935,35.06304665362473
2024-01-03 10:00:00,0.376,0.059,6.570249913826998,1.6405859071442,3.6178548970624322,-1.311809109620365,7.992052637809653,0.0,0.07739673746760153,0.07739673746760153,-9.245535814879602,0.6168603010862191,45.002839507058155,35.75730369217855
2024-01-03 11:00:00,0.376,0.058,4.812111845529055,1.6441936764206,3.166635506854093,-0.001282662254362079,11.429014790018964,0.0,7.439441075300059e-05,7.439441075300059e-05,-9.24546142046885,0.6182168223341455,45.6210563293923,36.37559490892345
2024-01-03 12:00:00,0.376,0.056,6.75189406515,1.6145017989806,5.137390733043617,-1.533125783157262e-06,14.437318521530353,0.0,8.585504385680668e-08,8.585504385680668e-08,-9.245461334613806,0.6070526764167057,46.22810900580901,36.9826476711952
2024-01-03 13:00:00,0.376,0.056,6.27198036360971,1.5689967893026,4.702981164448668,-2.409858440818684e-06,19.31783971792179,0.0,1.349520726858463e-07,1.349520726858463e-07,-9.245461199661733,0.5899427927777776,46.81805179858679,37.57259059892505
